"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","police_q5_1c","clergy_q5_1c","principal_q5_1c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","note_q5_1_d","police_q5_1d","clergy_q5_1d","doctor_q5_1d","teacher_q5_1d","principal_q5_1d","official_q5_1d","judge_q5_1d","note_q5_1_e","principal_q5_1e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","note_q5_1_f","principal_q5_1f","official_q5_1f","judge_q5_1f","police_q5_1f","clergy_q5_1f","doctor_q5_1f","teacher_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"11","May 22, 2017 7:09:24 PM","May 22, 2017 10:00:03 AM","May 22, 2017 11:07:28 AM",33,NA,NA,NA,NA,1,NA,2,1,"May 22, 2017 10:00:00 AM",NA,NA,NA,"t40432051","t40432051",4,1,1,NA,24,6,NA,7,NA,"8",NA,13,NA,2,2,NA,"26",NA,NA,17,NA,3,"1 4 7 10",NA,4,5,"Muwogo",5,5,5,0.619443449193081,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,1,2,1,NA,NA,0.175160944920491,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.779065072257217,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,NA,0.124606263529824,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.2316343782814,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,2,0.535301392545549,14,NA,"Mufumbira",9,NA,3,NA,NA,2,0,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:6c9ab663-9521-4e1e-9214-c24e2e313ec5",1705211139,"uuid:6c9ab663-9521-4e1e-9214-c24e2e313ec5",100
"12","May 22, 2017 7:09:25 PM","May 22, 2017 10:53:05 AM","May 22, 2017 12:07:32 PM",15,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 10:53:00 AM",NA,NA,NA,"t41613021","t41613021",4,2,1,NA,45,2,NA,2,NA,"11",NA,5,2,NA,2,NA,"17 29 34",NA,NA,1,NA,3,"5 1 2 4 7 10",NA,4,5,"Matooke",3,1,5,0.82916953835173,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"3 7 9",NA,NA,2,1,2,1,NA,NA,0.654122823197589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.163180592944296,2,NA,NA,NA,2,NA,2,NA,1,2,2,NA,1,2,0.578547726833442,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.693330275334807,"Police","woman","Man","omukazi","omusajja",1,NA,NA,2,2,1,1,2,0.0315417741730053,18,NA,"Mukiga",3,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:7b8028fd-0ddb-4b80-aa72-1ffe74d6b499",1705211139,"uuid:7b8028fd-0ddb-4b80-aa72-1ffe74d6b499",95
"13","May 22, 2017 7:09:31 PM","May 22, 2017 8:52:53 AM","May 22, 2017 9:50:21 AM",32,NA,NA,NA,NA,1,NA,1,1,"May 22, 2017 8:59:00 AM",41344071,41344071,"Mubende",NA,NA,NA,1,3,24,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Truck driver",3,"5 2 10",NA,2,5,"Posho",5,1,5,0.183422712103104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 7",NA,NA,2,1,2,1,NA,NA,0.116604656658075,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.764750135143142,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,2,0.41029050832109,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.14236797828088,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,2,1,1,2,2,0.945629264725457,1,NA,"Muganda",NA,NA,NA,NA,NA,10,3,"4",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:abbe7fa3-95a5-4546-8e11-50bffb649807",1705211139,"uuid:abbe7fa3-95a5-4546-8e11-50bffb649807",82
"14","May 22, 2017 7:09:43 PM","May 22, 2017 12:47:04 PM","May 22, 2017 1:37:04 PM",15,NA,NA,NA,NA,1,NA,1,1,"May 22, 2017 12:51:00 PM",41613451,41613451,"Mubende",NA,NA,NA,2,2,45,NA,NA,NA,2,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 3 7 10",NA,6,5,"Sweet potato",4,6,5,0.936446133961277,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,2,"1 3 5",NA,NA,2,2,1,1,NA,NA,0.389409615889685,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.901454609770508,NA,NA,1,NA,2,2,NA,NA,1,1,2,NA,1,2,0.128256728179903,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",NA,NA,NA,1,NA,2,NA,0.605933448845564,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,1,0.381298134038851,24,NA,"Munyoro",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,"Respondent is a Nabakyala at the L.C 3 level","uuid:dfccb4bf-131b-42f0-b09c-4361cbb2893c",1705211139,"uuid:dfccb4bf-131b-42f0-b09c-4361cbb2893c",95
"15","May 22, 2017 7:09:44 PM","May 22, 2017 2:40:44 PM","May 22, 2017 3:52:45 PM",32,NA,NA,NA,NA,1,NA,2,1,"May 22, 2017 2:56:00 PM",NA,NA,NA,"t41344031","t41344031",4,1,2,NA,53,1,NA,1,NA,"11",NA,6,2,NA,2,NA,"31",NA,NA,1,NA,3,"5 3 4 7",NA,6,5,"Posho",5,6,4,0.573859191784666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 9",NA,NA,2,2,1,1,NA,NA,0.889797460536117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,5.3943213740415e-05,2,NA,NA,NA,1,NA,1,NA,2,1,1,NA,1,2,0.893921918020996,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"You have to first get clear information as to why the woman was beaten",NA,NA,1,NA,0.92549732074393,"Police","man","Woman","omusajja","omukazi",2,NA,NA,2,2,2,2,1,0.453093807597648,1,NA,"Muganda",9,NA,3,NA,NA,3,3,"1 2 3",NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,"uuid:423fb510-eb2c-48f1-a974-328e3934e88a",1705211139,"uuid:423fb510-eb2c-48f1-a974-328e3934e88a",82
"16","May 22, 2017 7:10:45 PM","May 22, 2017 11:50:07 AM","May 22, 2017 12:59:33 PM",20,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 11:50:00 AM",NA,NA,NA,"w40432541","w40432541",4,2,1,NA,28,2,NA,1,NA,"8",NA,7,2,NA,2,NA,"30 31",NA,NA,1,NA,3,"1 7 10",NA,4,5,"Cassava",5,2,1,0.464441560411257,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 9",NA,NA,2,1,2,1,NA,NA,0.619512885316073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.676199234555905,NA,NA,2,NA,2,2,NA,NA,2,1,1,NA,1,2,0.113516379167045,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.341091396798141,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,2,2,2,2,0.209064952475501,24,NA,"Munyoro",3,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,4,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:51373a77-68d0-4537-b69f-021ae5e565a8",1705211139,"uuid:51373a77-68d0-4537-b69f-021ae5e565a8",100
"17","May 22, 2017 7:10:50 PM","May 22, 2017 1:18:39 PM","May 22, 2017 2:14:13 PM",20,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 1:19:00 PM",NA,NA,NA,"w40432571","w40432571",4,2,2,NA,49,1,NA,1,NA,"11",NA,1,2,NA,2,NA,"26",NA,NA,1,NA,1,"5 1 2 4 7 10",NA,6,5,"Cassava",5,2,5,0.631824166769735,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 7 9",NA,NA,2,2,2,1,NA,NA,0.281969237708372,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.00935869187042959,1,NA,NA,NA,1,NA,1,NA,1,1,2,NA,2,2,0.0593395896546116,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.588381285631268,"Nabakyala","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.609162264612938,14,NA,"Mufumbira",9,NA,5,NA,NA,3,3,"1 2",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,1,NA,NA,NA,"5 2",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:60e20eba-bd28-4e9c-af6c-e29f783de81e",1705211139,"uuid:60e20eba-bd28-4e9c-af6c-e29f783de81e",100
"18","May 22, 2017 7:10:50 PM","May 22, 2017 2:29:08 PM","May 22, 2017 3:41:26 PM",20,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 2:29:00 PM",NA,NA,NA,"t40432071","t40432071",4,2,2,NA,29,2,NA,1,NA,"11",NA,18,NA,4,26,NA,"2",NA,NA,1,NA,3,"1 4 7 10",NA,2,5,"Beans",2,2,1,0.0965097941102939,1,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 5 9",NA,NA,1,2,1,1,NA,NA,0.111823820426906,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.179102655527641,1,NA,NA,NA,2,NA,1,NA,1,1,2,NA,1,1,0.394110757186907,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.106884475204171,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,2,1,1,2,0.98296972985872,14,NA,"Mufumbira",9,NA,1,NA,NA,3,2,"2",NA,NA,NA,NA,NA,NA,NA,1,5,1,2,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:f185f7fb-1d79-43ea-8892-c020b51907e6",1705211139,"uuid:f185f7fb-1d79-43ea-8892-c020b51907e6",100
"19","May 22, 2017 7:11:01 PM","May 22, 2017 9:47:13 AM","May 22, 2017 10:58:47 AM",36,NA,NA,NA,NA,1,NA,1,1,"May 22, 2017 9:47:00 AM",40432191,40432191,"Mubende",NA,NA,NA,1,1,35,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,"1 2 7",NA,4,5,"Matooke",5,4,5,0.195977134183964,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,1,1,1,1,NA,NA,0.152610302195993,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.917972804390115,NA,NA,2,NA,2,1,NA,NA,1,1,1,NA,1,1,0.789653311077212,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.0405314153232667,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,1,0.338820514733271,14,NA,"Mufumbira",NA,NA,NA,NA,NA,4,3,"2",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:b9c5134c-5e70-4c8d-922a-f9edb5a34f50",1705211139,"uuid:b9c5134c-5e70-4c8d-922a-f9edb5a34f50",100
"20","May 22, 2017 7:11:48 PM","May 22, 2017 11:38:13 AM","May 22, 2017 1:07:14 PM",27,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 11:42:00 AM",NA,NA,NA,"w40432561","w40432561",4,2,2,NA,18,1,NA,5,NA,"8",NA,3,4,NA,2,NA,"37",NA,NA,1,NA,1,"1 4 10",NA,4,5,"Matooke",4,1,1,0.227277194499104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 7",NA,NA,1,1,1,1,NA,NA,0.783255248855773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,1,1,NA,0.608022357835919,NA,2,NA,NA,1,NA,NA,2,1,1,2,NA,1,2,0.154998307856566,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.282049490646997,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.527454347161727,22,NA,"Munyarwanda",2,NA,2,NA,NA,1,1,"2",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,1,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,"The respondent said she saw one of our team members during the movie period!","uuid:fcbc89af-a928-47ce-881f-6b37324659d6",1705211139,"uuid:fcbc89af-a928-47ce-881f-6b37324659d6",100
"21","May 22, 2017 7:11:51 PM","May 22, 2017 1:07:24 PM","May 22, 2017 2:43:11 PM",27,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 1:12:00 PM",NA,NA,NA,"w40432591","w40432591",4,2,2,NA,52,1,NA,5,NA,"5 8",NA,9,NA,2,2,NA,"1",NA,NA,1,NA,1,"5 1 3 7 10",NA,4,5,"Matooke ",5,1,4,0.16008896823163,1,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 5",NA,NA,1,1,2,1,NA,NA,0.887514411835619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,2,NA,2,0.944634371913498,NA,NA,2,NA,1,1,NA,NA,1,1,2,NA,1,2,0.350580320252599,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.203960946145225,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.401573706233204,1,NA,"Muganda",9,NA,3,NA,NA,1,1,"1 2 3",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,2,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,1,"2",NA,NA,NA,NA,2,NA,1,NA,2,"The respondent is the VHT, the husband left the home after getting misunderstandings! ","uuid:0cfa4c9d-8328-40b8-af57-17ceff931d96",1705211139,"uuid:0cfa4c9d-8328-40b8-af57-17ceff931d96",100
"22","May 22, 2017 7:11:54 PM","May 22, 2017 3:27:00 PM","May 22, 2017 4:39:56 PM",27,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 3:27:00 PM",NA,NA,NA,"w40432521","w40432521",4,2,3,NA,18,2,NA,2,NA,"11",NA,6,2,NA,2,NA,"37",NA,NA,9,NA,3,"1 2 4 10",NA,4,5,"Matooke ",1,6,4,0.272934090052613,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 5 9",NA,NA,2,2,1,2,NA,NA,0.887519557864816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,2,NA,1,0.885607891107081,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,2,0.745124274960367,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.54259360284704,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,1,0.270672904443336,24,NA,"Munyoro",2,NA,0,NA,NA,4,1,"2 3",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,2,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,"The respondent complained that they were very many questions !","uuid:fc208bc2-1e2e-4fc7-bc10-39d1c177ee3e",1705211139,"uuid:fc208bc2-1e2e-4fc7-bc10-39d1c177ee3e",100
"23","May 22, 2017 7:12:22 PM","May 22, 2017 1:45:17 PM","May 22, 2017 3:12:40 PM",21,NA,NA,NA,NA,1,NA,2,2,"May 22, 2017 1:53:00 PM",NA,NA,NA,"W40432551","W40432551",4,2,2,NA,34,2,NA,1,NA,"8",NA,5,2,NA,2,NA,"26",NA,NA,1,NA,4,"1 10",NA,4,5,"Irish potatoes",4,1,5,0.17516569516511,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,2,2,1,NA,NA,0.961744532147164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,2,NA,1,0.27734394353672,1,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,2,0.809143349891438,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.849059761779116,"Police","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.674096217314197,14,NA,"Mufumbira",8,NA,3,NA,NA,3,2,"1 3",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,3,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:353b48a5-a7dd-4061-a40c-fe4bd8794649",1705211139,"uuid:353b48a5-a7dd-4061-a40c-fe4bd8794649",100
