"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"257","Jun 13, 2017 6:53:00 PM","Jun 13, 2017 2:53:30 PM","Jun 13, 2017 3:09:31 PM",3,NA,NA,NA,NA,1,NA,"Jun 13, 2017 2:54:00 PM","v107071",1,43,1,NA,2,7,"After involving in voluntary health programmes",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,93,NA,2,1,NA,25,"0",0,NA,NA,14,9,2,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First know the problem",37,2,1,1,NA,1,1,NA,1,3,7,2,NA,"uuid:b666c89f-5742-4229-adaa-9ed2b1b46984",1705181732,"uuid:b666c89f-5742-4229-adaa-9ed2b1b46984",12
"258","Jun 13, 2017 10:01:16 PM","Jun 13, 2017 10:32:52 AM","Jun 13, 2017 11:02:50 AM",7,NA,NA,NA,NA,1,NA,"Jun 13, 2017 10:33:00 AM","v101091",1,34,1,NA,2,5,"I was selected by the LC1 hairperson ",2,"Business man",NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,2,300,NA,3,2,NA,2,"About treatment",13,NA,NA,1,0,1,0,0,0,0,"0",0,NA,NA,NA,1,"Sometimes  husbands beat up their wives and they don't  take them for treatment","I tell her to call elders in the community  to talk to husband",11,2,1,1,NA,2,4,1,2,2,7,1,NA,"uuid:5c9dcd59-7677-45f1-a93f-0c361c1d6a24",1705181732,"uuid:5c9dcd59-7677-45f1-a93f-0c361c1d6a24",1
"259","Jun 13, 2017 10:01:16 PM","Jun 13, 2017 11:07:15 AM","Jun 13, 2017 11:43:34 AM",7,NA,NA,NA,NA,1,NA,"Jun 13, 2017 11:12:00 AM","v101093",2,65,1,NA,2,10,"We were selected by the Lc1 committee",2,"I have a retail shop",NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,15,NA,3,1,NA,5,"27",27,NA,NA,2,3,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advise her resspect the husband",65,3,2,2,NA,2,1,1,NA,3,7,4,NA,"uuid:62824fdd-121c-4859-b589-87b08f6ba602",1705181732,"uuid:62824fdd-121c-4859-b589-87b08f6ba602",1
"260","Jun 13, 2017 10:01:17 PM","Jun 13, 2017 12:55:32 PM","Jun 13, 2017 1:13:04 PM",7,NA,NA,NA,NA,1,NA,"Jun 13, 2017 12:55:00 PM","v101092",2,43,1,NA,2,5,"I was selected by chief then we were trained for some time thats how i became a VHT",2,"I do some farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,200,NA,3,2,NA,0,"20",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"I counsel her and  if it iz worse then i forward the issues to higher authorities ",25,2,1,1,NA,2,1,2,2,3,8,4,NA,"uuid:dd0adca5-a88f-4520-9959-97e44dd89542",1705181732,"uuid:dd0adca5-a88f-4520-9959-97e44dd89542",1
"261","Jun 13, 2017 10:01:17 PM","Jun 13, 2017 2:07:50 PM","Jun 13, 2017 2:33:10 PM",7,NA,NA,NA,NA,1,NA,"Jun 13, 2017 2:08:00 PM","v101094",2,49,1,NA,2,6,"I was selected by LC1",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,1,450,NA,3,1,NA,4,"4",4,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"The husband may neglect their wives hence failing to take the wife for treatment","I call them for a counselling  session",21,3,1,1,NA,2,1,1,1,2,7,1,NA,"uuid:8a97c6c1-a8d8-4dd4-bd2d-29876eb3e9ff",1705181732,"uuid:8a97c6c1-a8d8-4dd4-bd2d-29876eb3e9ff",1
"262","Jun 13, 2017 10:02:09 PM","Jun 13, 2017 12:29:52 PM","Jun 13, 2017 12:55:54 PM",4,NA,NA,NA,NA,1,NA,"Jun 13, 2017 12:35:00 PM","v104021",1,30,1,NA,2,6,"I was reommended by the community and the  L.C.1 chairman to go for training as a VHT which I successfully completed.",2,"Yes, I'am a farmer and produce trader dealing in beans, coffee and maize.",NA,NA,NA,NA,NA,NA,NA,1,35,NA,1,40,80,NA,4,4,NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I would advise her to take the matters to the Nabakyala before advancing to police.",15,1,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:28b368ad-af78-46fb-9d35-ada1e61b69ce",1705181732,"uuid:28b368ad-af78-46fb-9d35-ada1e61b69ce",8
"263","Jun 13, 2017 10:02:09 PM","Jun 13, 2017 1:33:26 PM","Jun 13, 2017 1:56:03 PM",4,NA,NA,NA,NA,1,NA,"Jun 13, 2017 1:39:00 PM","v104024",2,34,2,NA,NA,NA,NA,NA,NA,NA,2,4,"I was recommended and chosen by the community members of this village.",2,"Yes, I'am a farmer.",NA,1,30,NA,1,30,NA,NA,NA,NA,NA,11,"0",0,NA,NA,4,0,0,0,2,0,5,"0",0,NA,NA,NA,2,NA,"I would advise her to call her husband for counselling.",14,3,1,1,NA,2,5,2,1,3,7,2,NA,"uuid:4c4bcba9-c943-4faa-b871-833d191528ca",1705181732,"uuid:4c4bcba9-c943-4faa-b871-833d191528ca",8
"264","Jun 13, 2017 10:02:10 PM","Jun 13, 2017 2:14:39 PM","Jun 13, 2017 2:51:30 PM",4,NA,NA,NA,NA,1,NA,"Jun 13, 2017 2:20:00 PM","v104022",2,33,1,NA,2,7,"I was recommended and chosen by the community members and the L.C-1 chairperson to attend a training to become a VHT, which I did and indeed became one.",2,"Yes, I'am a farmer.",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,30,213,NA,3,1,NA,21,"HIV testing inquiries.",5,NA,NA,9,7,0,0,2,0,1,"Local council leaders",2,NA,NA,NA,1,"They feared that the healthworkers would investigate about the cause of the injuries on them, hence blowing it to the ears of their spouses. ","I would first reach the husband to dig out the cause her being beaten, and then, counsel them accordingly.",32,1,1,1,NA,1,2,1,1,3,7,1,NA,"uuid:892aa8d1-5dd5-4bad-a611-20ca61ef34ec",1705181732,"uuid:892aa8d1-5dd5-4bad-a611-20ca61ef34ec",8
"265","Jun 13, 2017 10:02:10 PM","Jun 13, 2017 3:36:45 PM","Jun 13, 2017 4:09:32 PM",4,NA,NA,NA,NA,1,NA,"Jun 13, 2017 3:41:00 PM","v104025",2,58,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was elected by the community members.",2,"Yes, I'am a farmer, and a herbalist especially to pregnant women.",NA,1,30,NA,1,15,NA,NA,NA,NA,NA,10,"None",0,NA,NA,8,0,0,0,0,0,2,"0",0,NA,NA,NA,2,NA,"I would first go to meet the husband and know why he  often beats the wife. So I would advise her to be patient because marriage is all about being patient. But if he persistently, beats her again, the I wkoguld advise her to take the matter to L.C.2 before police intervenes.",46,3,2,2,NA,2,5,1,1,3,7,3,NA,"uuid:e58fce6c-2776-4051-b2b3-60d0f8de5323",1705181732,"uuid:e58fce6c-2776-4051-b2b3-60d0f8de5323",8
"266","Jun 13, 2017 10:04:14 PM","Jun 12, 2017 1:42:43 PM","Jun 12, 2017 2:12:44 PM",7,NA,NA,NA,NA,1,NA,"Jun 12, 2017 1:42:00 PM","V107102",2,36,1,NA,2,4,"She was voted for by the village members",2,"By farming and selling some of her produce",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,146,NA,2,2,NA,30,"0",0,NA,NA,30,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She advises her to go to the village chairperson for further action.",17,3,1,1,NA,1,2,1,1,2,7,3,NA,"uuid:887d18b9-fc7f-468f-ad70-a6846fa6bf41",1705181732,"uuid:887d18b9-fc7f-468f-ad70-a6846fa6bf41",13
"267","Jun 13, 2017 10:18:38 PM","Jun 13, 2017 10:30:02 AM","Jun 13, 2017 10:55:55 AM",2,NA,NA,NA,NA,1,NA,"Jun 13, 2017 10:30:00 AM","v106062",2,40,1,NA,2,7,"They taught us and we became VHT",2,"Have ahotel",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,150,NA,2,2,NA,20,"None",0,NA,NA,20,0,0,0,0,0,0," None",0,NA,NA,NA,2,NA,"First see the extent of the beating",17,2,1,1,NA,2,2,2,1,2,8,4,NA,"uuid:9a7566c9-fd03-419d-8431-50391bdbfd8f",1705181732,"uuid:9a7566c9-fd03-419d-8431-50391bdbfd8f",11
"268","Jun 13, 2017 10:18:39 PM","Jun 13, 2017 11:05:49 AM","Jun 13, 2017 11:27:19 AM",2,NA,NA,NA,NA,1,NA,"Jun 13, 2017 11:05:00 AM","v106064",2,39,1,NA,2,1," I Repaced some VHT who had shifted",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,5,360,NA,2,1,NA,10,"That medicine gets finished and they don't bring",0,NA,NA,5,0,3,0,2,0,0,"None",0,NA,NA,NA,1,"Sometimes they are the ones in wrong","I take her back home and we sit with the husband",27,2,1,1,NA,1,2,1,1,2,8,4,NA,"uuid:f36e5680-46f5-4b1c-8a26-ef5e1532f2b8",1705181732,"uuid:f36e5680-46f5-4b1c-8a26-ef5e1532f2b8",11
"269","Jun 13, 2017 10:18:39 PM","Jun 13, 2017 2:46:03 PM","Jun 13, 2017 3:05:32 PM",2,NA,NA,NA,NA,1,NA,"Jun 13, 2017 2:46:00 PM","v106063",1,47,1,NA,2,6,"Were selected and taught then put as VHT",2,"Farmer and busines man",NA,NA,NA,NA,NA,NA,NA,1,8,NA,1,8,260,NA,3,1,NA,5,"None",0,NA,NA,3,1,0,0,1,0,0,"None",0,NA,NA,NA,1,"Don't want people to know that they fought","Get people to counsel them again",47,1,1,1,NA,2,1,2,NA,2,8,4,NA,"uuid:317494af-4399-4598-af73-16c884e00855",1705181732,"uuid:317494af-4399-4598-af73-16c884e00855",11
"270","Jun 14, 2017 8:12:48 PM","Jun 14, 2017 12:10:36 PM","Jun 14, 2017 12:21:18 PM",6,NA,NA,NA,NA,1,NA,"Jun 14, 2017 12:10:00 PM","v202071",2,39,1,NA,2,8,"Through kitovu mobile courses",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,15,30,NA,2,3,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Counselling the couple",39,2,1,1,NA,2,1,2,1,3,8,4,NA,"uuid:20fe4480-4a18-463e-be62-73917d1c36b8",1705181732,"uuid:20fe4480-4a18-463e-be62-73917d1c36b8",17
"271","Jun 14, 2017 8:14:38 PM","Jun 14, 2017 12:10:55 PM","Jun 14, 2017 1:05:44 PM",4,NA,NA,NA,NA,1,NA,"Jun 14, 2017 12:17:00 PM","v203025",2,37,1,NA,2,5,"I replaced one of the VHTs who had shifted from this village to make up the nuqmber to four as required.",2,"I own a bar in this trading centre.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,2,110,NA,2,1,NA,0,"Charity assistance inquiries for the vulnerable children",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I first go the husband toknow the root cause of her being beaten because its rather vital to know from both yhe husband and wife.",7,2,1,1,NA,1,2,2,2,2,7,2,NA,"uuid:9b2ddd55-7cd9-499e-ba24-50f56822aa19",1705181732,"uuid:9b2ddd55-7cd9-499e-ba24-50f56822aa19",19
"272","Jun 14, 2017 8:14:37 PM","Jun 14, 2017 11:05:57 AM","Jun 14, 2017 11:38:14 AM",4,NA,NA,NA,NA,1,NA,"Jun 14, 2017 11:12:00 AM","v203021",1,49,1,NA,2,12,"I was recommended by both the L.C.1 leadership and the community members.",2,"Yes, I'am a farmer, and also earn some allowances from some NGOs that come to work in my village.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,3,186,NA,3,3,NA,8,"No other",0,NA,NA,3,0,0,0,2,0,1,"Child abuse in families",2,NA,NA,NA,2,NA,"I would advise her to report the case to the village Nabakyala.",26,2,1,1,NA,1,2,2,1,3,5,2,NA,"uuid:cdab996e-c5d9-4c85-a9ed-54b611d8107f",1705181732,"uuid:cdab996e-c5d9-4c85-a9ed-54b611d8107f",19
"273","Jun 14, 2017 8:14:39 PM","Jun 14, 2017 4:30:12 PM","Jun 14, 2017 6:24:22 PM",4,NA,NA,NA,NA,1,NA,"Jun 14, 2017 4:36:00 PM","v203022",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was recommended and chosen by the community members.",2,"I'am a farmer.",NA,1,30,NA,1,5,NA,NA,NA,NA,NA,22,"Thefty in the village.",10,NA,NA,8,2,3,1,0,0,3,"By passers",5,NA,NA,NA,1,"They fear to ashame their husbands. Medical officers may end up writing medical reports which may end in police hands hence leading to implication of their husbands with cases of assault forinstance.","I go and try to counsel them from their home. If that fails I take the matter to the L.C.1 chairman for mediation.",25,3,1,1,NA,1,2,2,2,2,7,2,NA,"uuid:5139a014-f73c-4ef7-831b-14628c94f539",1705181732,"uuid:5139a014-f73c-4ef7-831b-14628c94f539",19
"274","Jun 14, 2017 8:14:38 PM","Jun 14, 2017 3:30:56 PM","Jun 14, 2017 4:06:51 PM",4,NA,NA,NA,NA,1,NA,"Jun 14, 2017 3:41:00 PM","v203023",2,45,1,NA,2,12,"I was recommeded and chosen by the L.C.1 chairman to go for training and thereafter, I became one.",2,"Yes, am a farmer and operate a sewing machine.",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,5,200,NA,3,2,NA,0,"No other",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I would advise her to report the matter to her in-laws.",20,2,1,1,NA,2,5,2,2,2,7,4,NA,"uuid:c4195393-7f7f-4d1b-ab1c-da3c9d3f8d84",1705181732,"uuid:c4195393-7f7f-4d1b-ab1c-da3c9d3f8d84",19
"275","Jun 14, 2017 8:27:37 PM","Jun 13, 2017 10:54:03 AM","Jun 13, 2017 6:57:48 PM",6,NA,NA,NA,NA,1,NA,"Jun 13, 2017 10:54:00 AM","V103081",2,58,1,NA,2,4,"Selected by LC3 councillor",2,"Teaching",NA,NA,NA,NA,NA,NA,NA,1,40,NA,2,1,98,NA,3,2,NA,10,"0",0,NA,NA,9,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Approach spouse about the issue",17,3,1,1,NA,2,1,2,1,3,7,2,NA,"uuid:4d70b217-3ddb-420c-be17-d68329cb2cd4",1705181732,"uuid:4d70b217-3ddb-420c-be17-d68329cb2cd4",6
"276","Jun 14, 2017 8:27:36 PM","Jun 13, 2017 10:09:43 AM","Jun 13, 2017 6:57:38 PM",6,NA,NA,NA,NA,1,NA,"Jun 13, 2017 10:13:00 AM","V103083",1,48,1,NA,2,2,"Selected by community",2,"Farming and trading",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,79,NA,3,1,NA,6,"0",0,NA,NA,4,2,0,0,0,0,0,"0",0,NA,NA,NA,1,"Neglect of women by husband","Call for husband and listen from him",48,2,1,1,NA,2,1,2,1,3,3,1,NA,"uuid:a1fcdf5d-3b01-4089-a7a6-faa43e651511",1705181732,"uuid:a1fcdf5d-3b01-4089-a7a6-faa43e651511",6
"277","Jun 14, 2017 8:27:37 PM","Jun 14, 2017 10:13:09 AM","Jun 14, 2017 10:56:01 AM",6,NA,NA,NA,NA,1,NA,"Jun 14, 2017 10:13:00 AM","V202074",2,43,1,NA,2,14,"Community selected her",2,"Poultry and living goods musawo",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,278,NA,4,4,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Call for spouse and listen to both",31,2,1,1,NA,2,2,1,1,3,8,NA,NA,"uuid:9767068d-23f0-4469-a766-f82f61011501",1705181732,"uuid:9767068d-23f0-4469-a766-f82f61011501",17
"278","Jun 14, 2017 8:27:41 PM","Jun 14, 2017 2:08:07 PM","Jun 14, 2017 2:49:39 PM",6,NA,NA,NA,NA,1,NA,"Jun 14, 2017 2:08:00 PM","V202073",2,68,1,NA,2,8,"Selected by LC1 commitee",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,77,NA,4,4,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First hear from both sides and consel them",38,2,1,1,NA,2,2,2,2,2,8,NA,NA,"uuid:694ae13a-1d1e-4964-82ba-30096bbcdafb",1705181732,"uuid:694ae13a-1d1e-4964-82ba-30096bbcdafb",17
"279","Jun 14, 2017 8:36:21 PM","Jun 14, 2017 11:39:36 AM","Jun 14, 2017 12:01:31 PM",2,NA,NA,NA,NA,1,NA,"Jun 14, 2017 11:39:00 AM","V202062",2,58,1,NA,2,14,"She got an oportunity to study about health from a non government organisation",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,40,25,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First i have to go and meet the husband and we talk about the case",22,3,1,1,NA,2,4,2,1,3,7,1,NA,"uuid:d1726b16-d264-4b0f-9c9c-fa6f820f8b87",1705181732,"uuid:d1726b16-d264-4b0f-9c9c-fa6f820f8b87",16
"280","Jun 14, 2017 8:36:21 PM","Jun 14, 2017 12:38:59 PM","Jun 14, 2017 12:55:11 PM",2,NA,NA,NA,NA,1,NA,"Jun 14, 2017 12:39:00 PM","V202061",1,50,1,NA,2,5,"He was offered to study about health by a non govetnment organisation from where he was chosen from to be a VHT",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,20,45,NA,3,2,NA,2,"0",0,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Invite the husband and ask him what the problem is so it can be solved",30,2,1,1,NA,2,1,2,1,2,1,1,NA,"uuid:45d05d04-0cd0-4dcb-8322-e23637d562de",1705181732,"uuid:45d05d04-0cd0-4dcb-8322-e23637d562de",16
"281","Jun 14, 2017 9:07:47 PM","Jun 14, 2017 11:42:28 AM","Jun 14, 2017 11:58:46 AM",7,NA,NA,NA,NA,1,NA,"Jun 14, 2017 11:44:00 AM","v202123",2,62,2,NA,NA,NA,NA,NA,NA,NA,2,20,"I was nominated by community members ",2,"Farming ",NA,1,60,NA,1,40,NA,NA,NA,NA,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I counsel her to behave well towards the husband if the husband is in wrong i call him and counsel him",62,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:a96dd43e-a39e-4066-a134-97708f9f6485",1705181732,"uuid:a96dd43e-a39e-4066-a134-97708f9f6485",18
"282","Jun 14, 2017 9:07:55 PM","Jun 14, 2017 12:34:45 PM","Jun 14, 2017 2:17:07 PM",7,NA,NA,NA,NA,1,NA,"Jun 14, 2017 12:35:00 PM","V202121",2,49,1,NA,2,4,"I was nominated by community members",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,163,NA,3,2,NA,29,"0",0,NA,NA,8,5,13,0,0,0,3,"0",0,NA,NA,NA,1,"Men just neglect their wives","To counsel the couple",49,2,1,1,NA,2,1,1,1,3,3,1,NA,"uuid:b161a86b-880a-4245-85d9-ef1f0438884d",1705181732,"uuid:b161a86b-880a-4245-85d9-ef1f0438884d",18
"283","Jun 14, 2017 9:08:00 PM","Jun 14, 2017 4:20:45 PM","Jun 14, 2017 4:38:25 PM",7,NA,NA,NA,NA,1,NA,"Jun 14, 2017 4:20:00 PM","V202122",2,45,1,NA,2,6,"I was nominated by community members ",2,"Farming and making local brew ",NA,NA,NA,NA,NA,NA,NA,1,60,NA,2,3,101,NA,3,5,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I first listen to the cause then counsel her accordingly ",45,2,1,1,NA,2,2,2,1,3,6,2,NA,"uuid:3e49f1f8-33e4-42bd-87d6-26ed74f7eb16",1705181732,"uuid:3e49f1f8-33e4-42bd-87d6-26ed74f7eb16",18
"284","Jun 15, 2017 7:25:49 PM","Jun 15, 2017 2:24:30 PM","Jun 15, 2017 2:43:45 PM",2,NA,NA,NA,NA,1,NA,"Jun 15, 2017 2:24:00 PM","V205163",2,38,2,NA,NA,NA,NA,NA,NA,NA,2,6,"Chosen by the people in the community",2,"Farming",NA,2,1,NA,2,3,NA,NA,NA,NA,NA,15,"0",0,NA,NA,7,5,3,0,0,0,0,"0",0,NA,NA,NA,1,"Women are fearful to report such cases ","I have to arrange a meeting between the man and the woman",20,1,1,1,NA,1,1,2,2,3,4,1,NA,"uuid:39ffed9b-793b-4d36-8bcc-7eee5074b88c",1705181732,"uuid:39ffed9b-793b-4d36-8bcc-7eee5074b88c",29
"285","Jun 15, 2017 7:25:50 PM","Jun 15, 2017 3:38:23 PM","Jun 15, 2017 4:00:32 PM",2,NA,NA,NA,NA,1,NA,"Jun 15, 2017 3:38:00 PM","V205162",2,45,1,NA,2,4,"Chosen by the community in the village",1,"Farming and also has a shop",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,50,266,NA,3,2,NA,3,"0",0,NA,NA,1,0,0,0,1,0,1,"0",0,NA,NA,NA,1,"Fear for her husband to be known as a culprit","I go and see the husband and talk to him",45,2,1,1,NA,1,2,2,1,3,7,1,NA,"uuid:a207fd08-e839-43e2-bdf4-af44e63616ab",1705181732,"uuid:a207fd08-e839-43e2-bdf4-af44e63616ab",29
"286","Jun 15, 2017 7:28:39 PM","Jun 15, 2017 1:25:37 PM","Jun 15, 2017 1:40:42 PM",2,NA,NA,NA,NA,1,NA,"Jun 15, 2017 1:26:00 PM","v205161",1,30,1,NA,2,5,"I was selected by the LC1 committee ",2,"Am a teacher",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,3,276,NA,3,3,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"2",0,NA,NA,NA,1,"Some women fear to report their husbands so they just keep quiet ","I dvise her to take the issues to Nabakyala",10,1,1,1,NA,1,2,2,1,3,5,1,NA,"uuid:73737473-ea9f-4b2a-a5cd-69fa03ae0bbb",1705181732,"uuid:73737473-ea9f-4b2a-a5cd-69fa03ae0bbb",29
"287","Jun 16, 2017 7:50:46 PM","Jun 15, 2017 2:48:28 PM","Jun 15, 2017 3:05:59 PM",3,NA,NA,NA,NA,1,NA,"Jun 15, 2017 2:50:00 PM","v205052",2,44,1,NA,2,10,"After attending vht courses",2,"Small scale business",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,4,700,NA,3,2,NA,15,"0",0,NA,NA,10,5,0,0,0,0,0,"0",0,NA,NA,NA,1,"They kept quiet","First know the cause",23,2,1,1,NA,2,1,2,1,NA,7,2,NA,"uuid:a1d2073e-cfca-431e-ab5a-e47d30a90d9d",1705181732,"uuid:a1d2073e-cfca-431e-ab5a-e47d30a90d9d",25
"288","Jun 16, 2017 7:50:45 PM","Jun 15, 2017 1:45:57 PM","Jun 15, 2017 2:36:57 PM",3,NA,NA,NA,NA,1,NA,"Jun 15, 2017 1:46:00 PM","v205051",2,54,1,NA,2,10,"I was elected",2,"Sewing machine",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,80,NA,3,3,NA,8,"0",0,NA,NA,4,2,2,0,0,0,0,"0",0,NA,NA,NA,1,"Men are not responsible","Call the husband and counsel him",20,2,1,1,NA,1,1,1,1,2,6,1,NA,"uuid:f0aca22b-1b06-408d-9d22-0ef427f47a36",1705181732,"uuid:f0aca22b-1b06-408d-9d22-0ef427f47a36",25
"289","Jun 16, 2017 7:50:48 PM","Jun 16, 2017 12:13:26 PM","Jun 16, 2017 12:29:04 PM",3,NA,NA,NA,NA,1,NA,"Jun 16, 2017 12:13:00 PM","v102052",2,42,1,NA,2,2," I was elected",2,"Small scale business as well as farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,120,NA,3,2,NA,4,"0",0,NA,NA,2,2,0,0,0,0,0,"0",0,NA,NA,NA,1,"Women fear to report their husbands ","Renconciliation",24,2,1,1,NA,1,1,1,1,2,7,2,NA,"uuid:76f1e8be-d773-48f8-b843-ad1f4ba2b766",1705181732,"uuid:76f1e8be-d773-48f8-b843-ad1f4ba2b766",2
"290","Jun 16, 2017 7:50:48 PM","Jun 16, 2017 12:56:24 PM","Jun 16, 2017 1:20:15 PM",3,NA,NA,NA,NA,1,NA,"Jun 16, 2017 1:00:00 PM","v102051",2,58,1,NA,2,8," I was elected on merit",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,270,NA,3,2,NA,15,"0",0,NA,NA,5,1,0,2,2,2,2,"1",1,NA,NA,NA,1,"Some women dont want to reveal issues to public","Counselling them",33,2,1,1,NA,1,4,2,1,NA,7,1,NA,"uuid:7eb5339a-8561-4acc-9040-bf4c1500bf49",1705181732,"uuid:7eb5339a-8561-4acc-9040-bf4c1500bf49",2
"291","Jun 16, 2017 8:09:13 PM","Jun 16, 2017 2:53:48 PM","Jun 16, 2017 3:20:57 PM",2,NA,NA,NA,NA,1,NA,"Jun 16, 2017 2:54:00 PM","v102142",1,40,1,NA,2,6,"Selected by the village members",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,40,150,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"Refer her to the chairperson",40,1,1,1,NA,2,1,2,1,3,8,NA,NA,"uuid:ba83bd9e-2106-4124-880e-d0654ee5712b",1705181732,"uuid:ba83bd9e-2106-4124-880e-d0654ee5712b",3
"292","Jun 16, 2017 8:09:51 PM","Jun 15, 2017 4:47:49 PM","Jun 15, 2017 5:13:47 PM",5,NA,NA,NA,NA,1,NA,"Jun 15, 2017 4:51:00 PM","V205093",2,44,1,NA,2,4,"She was selected by the villagers",2,"Teaching and farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,4,136,NA,3,1,NA,3,"About education",6,NA,NA,1,0,0,0,1,0,1,"0",0,NA,NA,NA,1,"When the man drinks alot of alcohol","She tells her to be patiant because she has to take care of the children",43,3,1,1,NA,2,2,2,1,2,7,2,NA,"uuid:c3927182-c3fa-4a64-aae0-b9d3a4aa0919",1705181732,"uuid:c3927182-c3fa-4a64-aae0-b9d3a4aa0919",26
